RoomName,XCoord,YCoord,Path,Display
S1-100,45.8008,36.1816,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",True
1100C,68.8477,34.4727,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1109,74.6582,37.0605,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1110,72.1191,41.4551,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1002C,74.7559,44.1895,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1002B,77.4414,46.9727,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1002A,79.7852,49.7559,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1100D,73.1445,50.6348,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1112,68.9941,53.9062,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1100,55.6152,38.6719,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1002,80.9082,39.0137,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1100B,60.8887,44.5312,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
M1114A,58.3984,48.291,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
11111,63.0859,48.3887,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1100A,49.7559,51.2695,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1114,62.7441,57.5195,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1113,73.7305,59.0332,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1000A,71.3379,62.8418,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1001,68.75,67.5781,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1000,84.7656,60.8887,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1306,12.5,63.0859,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1305,15.4785,66.3086,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1407,9.5215,67.6758,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1304,17.7246,68.0176,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1302,23.0469,68.7012,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1303,20.2637,71.6309,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1411,25.6836,72.5098,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1410,7.959,74.0234,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1410A,12.207,75.7812,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1409,15.8203,77.4902,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
1406,3.6621,78.5156,"""https://webspace.clarkson.edu/projects/KLEMP/public_html/Klemp_Website-main/campus_tour/buildings/ERC/ERC_one.html""",False
